me,iteration,criterion,splitter,max depth,min_samp_split,min_samp_leaf,min_weight_frac_leaf,min_impurity_dec
10.5993067226891,1,absolute_error,best,48,4,4,0.001,0.01
10.5996848739496,1,absolute_error,best,8,6,1,0,0
10.6034768907563,0,absolute_error,best,24,6,1,0.001,0.001
10.6037605042017,1,absolute_error,best,8,4,4,0.001,0.001
10.6053466386555,1,absolute_error,best,8,4,1,0,0
10.6060819327731,0,absolute_error,best,16,6,2,0.001,0.001
10.6078571428571,0,absolute_error,best,32,6,2,0.001,0.001
10.6090231092437,0,absolute_error,best,32,2,2,0.001,0.001
10.6101995798319,0,absolute_error,best,16,2,4,0,0
10.6120483193277,0,absolute_error,best,24,4,2,0.001,0.01
10.6139705882353,1,absolute_error,best,48,6,4,0.001,0.01
10.6149264705882,0,absolute_error,best,48,4,1,0.001,0.001
10.615987394958,1,absolute_error,best,48,6,4,0.001,0.001
10.6196323529412,1,absolute_error,best,8,6,1,0.001,0
10.6198949579832,1,absolute_error,best,24,2,4,0,0.01
10.621481092437,1,absolute_error,best,32,2,4,0,0.001
10.6220168067227,0,absolute_error,best,48,6,2,0,0.001
10.6227521008403,1,absolute_error,best,8,6,2,0.001,0.01
10.6246218487395,1,absolute_error,best,24,2,4,0.001,0.01
10.6268277310924,1,absolute_error,best,24,6,4,0.001,0.01
10.627762605042,0,absolute_error,best,32,4,2,0,0.01
10.6320168067227,0,absolute_error,best,32,2,1,0.001,0.01
10.6335714285714,1,absolute_error,best,8,2,2,0,0.001
10.6350735294118,0,absolute_error,best,16,4,1,0.001,0.01
10.6364915966387,1,absolute_error,best,24,4,4,0.001,0.01
10.6386239495798,1,absolute_error,best,8,4,2,0.001,0
10.6402521008403,1,absolute_error,best,8,2,2,0.001,0
10.6454201680672,1,absolute_error,best,8,6,2,0,0.001
10.6463130252101,0,absolute_error,best,24,2,2,0,0.001
10.6466911764706,1,absolute_error,best,48,6,4,0,0.01
10.6474894957983,1,absolute_error,best,8,6,4,0,0.001
10.6538970588235,1,absolute_error,best,8,4,2,0,0.001
10.6545693277311,0,absolute_error,best,16,2,2,0.001,0.001
10.6548739495798,1,absolute_error,best,32,2,4,0.001,0.01
10.6554726890756,0,absolute_error,best,16,2,1,0.001,0.01
10.6591806722689,1,absolute_error,best,32,6,4,0.001,0.01
10.6596323529412,1,absolute_error,best,8,6,2,0,0.01
10.6617226890756,0,absolute_error,best,48,2,2,0.001,0.01
10.667237394958,1,absolute_error,best,8,6,1,0,0.001
10.6673739495798,1,absolute_error,best,8,2,1,0.001,0
10.6691806722689,1,absolute_error,best,8,4,4,0,0
10.6725840336134,1,absolute_error,best,8,6,1,0.001,0.001
10.6740651260504,0,absolute_error,best,16,4,2,0,0.01
10.677237394958,1,absolute_error,best,48,2,4,0,0.001
10.677993697479,0,absolute_error,best,48,2,2,0.001,0.001
10.6781197478992,1,absolute_error,best,8,6,2,0.001,0
10.678256302521,1,absolute_error,best,8,2,2,0.001,0.01
10.6845168067227,1,absolute_error,best,16,2,4,0,0.001
10.6853991596639,1,absolute_error,best,16,4,2,0.001,0.01
10.6855147058824,0,absolute_error,best,32,6,2,0,0.001
10.6855672268908,1,absolute_error,best,48,4,4,0,0.001
10.6866911764706,1,absolute_error,best,24,4,4,0,0.001
10.6879201680672,1,absolute_error,best,8,4,2,0.001,0.001
10.6891911764706,0,absolute_error,best,48,6,2,0.001,0.001
10.6964180672269,1,absolute_error,best,32,4,4,0,0.001
10.6972268907563,1,absolute_error,best,24,4,4,0.001,0.001
10.6980462184874,1,absolute_error,best,24,6,4,0,0.01
10.7011449579832,1,absolute_error,best,16,4,4,0,0.01
10.7016596638655,1,absolute_error,best,8,4,2,0,0
10.7039180672269,0,absolute_error,best,16,6,1,0.001,0.001
10.7044852941176,1,absolute_error,best,16,6,4,0,0.001
10.7059453781513,1,absolute_error,best,16,4,4,0.001,0.01
10.7091596638655,1,absolute_error,best,32,6,4,0.001,0.001
10.7105042016807,1,absolute_error,best,16,6,4,0,0.01
10.7107878151261,0,absolute_error,best,32,2,2,0.001,0.01
10.712993697479,0,absolute_error,best,48,4,1,0,0.01
10.7160504201681,1,absolute_error,best,24,4,4,0,0.01
10.7173214285714,0,absolute_error,best,16,2,4,0.001,0
10.7173949579832,1,absolute_error,best,32,2,4,0.001,0.001
10.7206092436975,1,absolute_error,best,32,6,4,0,0.001
10.7243907563025,1,absolute_error,best,48,2,4,0.001,0.001
10.7257037815126,1,absolute_error,best,8,6,1,0.001,0.01
10.728487394958,0,absolute_error,best,16,4,4,0,0
10.730031512605,1,absolute_error,best,8,2,1,0,0.01
10.7311869747899,0,absolute_error,best,48,2,1,0.001,0.001
10.7334453781513,1,absolute_error,best,16,2,4,0.001,0.001
10.7351365546218,1,absolute_error,best,32,4,4,0.001,0.01
10.7355042016807,1,absolute_error,best,32,4,4,0.001,0.001
10.736974789916,1,absolute_error,best,8,4,2,0,0.01
10.7391176470588,0,absolute_error,best,16,6,2,0,0.001
10.7393487394958,1,absolute_error,best,48,2,4,0,0.01
10.7405462184874,0,absolute_error,best,32,2,1,0.001,0.001
10.7526050420168,1,absolute_error,best,32,6,4,0,0.01
10.7530147058824,0,absolute_error,best,16,4,2,0,0.001
10.7535294117647,1,absolute_error,best,32,2,2,0.001,0.01
10.7566281512605,1,absolute_error,best,24,6,4,0.001,0.001
10.7569012605042,0,absolute_error,best,16,4,1,0.001,0.001
10.7571323529412,1,absolute_error,best,8,2,2,0,0
10.7602205882353,0,absolute_error,best,24,4,1,0.001,0.001
10.7643592436975,0,absolute_error,best,48,4,2,0.001,0.001
10.7648739495798,1,absolute_error,best,8,2,2,0.001,0.001
10.7675420168067,1,absolute_error,best,32,2,2,0,0.01
10.7736344537815,1,absolute_error,best,16,6,2,0.001,0.01
10.7759978991597,0,absolute_error,best,24,6,2,0.001,0.001
10.7773844537815,1,absolute_error,best,8,2,1,0.001,0.01
10.7791491596639,1,absolute_error,best,8,4,1,0.001,0.001
10.7857037815126,0,absolute_error,best,48,2,2,0,0.001
10.7873949579832,1,absolute_error,best,24,6,1,0.001,0.01
10.7876155462185,1,absolute_error,best,8,2,1,0.001,0.001
10.7934768907563,1,absolute_error,best,16,6,2,0,0.01
10.8020588235294,1,absolute_error,best,48,6,1,0.001,0.01
10.8051260504202,0,absolute_error,best,16,6,4,0.001,0
10.8056617647059,1,absolute_error,best,24,6,2,0,0.01
10.8059243697479,0,absolute_error,best,32,2,2,0,0.001
10.8092962184874,1,absolute_error,best,24,4,2,0.001,0.01
10.8100735294118,0,absolute_error,best,48,6,1,0,0.01
10.8100840336134,1,absolute_error,best,48,2,1,0.001,0.01
10.8236659663866,1,absolute_error,best,24,2,4,0,0.001
10.8237394957983,1,absolute_error,best,48,4,4,0.001,0.001
10.8240441176471,0,absolute_error,best,24,2,2,0.001,0.001
10.8255987394958,1,absolute_error,best,24,6,4,0,0.001
10.8260399159664,0,absolute_error,best,24,6,1,0,0.01
10.8356722689076,0,absolute_error,best,24,6,2,0,0.001
10.8376575630252,1,absolute_error,best,16,6,4,0.001,0.001
10.8377836134454,1,absolute_error,best,24,6,2,0.001,0.01
10.839012605042,1,absolute_error,best,32,6,2,0.001,0.01
10.840031512605,0,absolute_error,best,32,4,2,0.001,0.001
10.8430882352941,0,absolute_error,best,16,2,2,0,0.001
10.8451680672269,0,absolute_error,best,32,4,1,0.001,0.001
10.8464915966387,0,absolute_error,best,48,6,1,0,0.001
10.8503571428571,1,absolute_error,best,32,6,2,0.001,0.001
10.855,0,absolute_error,best,48,4,2,0,0.001
10.8564285714286,0,absolute_error,best,16,2,1,0.001,0.001
10.8566806722689,1,absolute_error,best,16,6,1,0,0.01
10.8679201680672,0,absolute_error,best,24,2,1,0.001,0.001
10.8696743697479,1,absolute_error,best,48,4,1,0.001,0.01
10.8718067226891,1,absolute_error,best,24,2,2,0,0.01
10.8733298319328,0,absolute_error,best,32,6,1,0,0.01
10.8733613445378,1,absolute_error,best,48,6,2,0.001,0.01
10.8800105042017,0,absolute_error,best,16,4,1,0,0.01
10.8828781512605,0,absolute_error,best,24,2,1,0,0.01
10.8838445378151,0,absolute_error,best,16,6,4,0,0
10.8865336134454,0,absolute_error,best,16,2,2,0,0
10.8903046218487,1,absolute_error,best,48,2,2,0,0.01
10.8914180672269,1,absolute_error,best,32,4,2,0,0.01
10.8923109243697,1,absolute_error,best,48,6,2,0.001,0.001
10.8948949579832,1,absolute_error,best,24,4,1,0.001,0.01
10.8982878151261,1,absolute_error,best,32,6,1,0,0.001
10.8985714285714,1,absolute_error,best,24,2,4,0.001,0.001
10.9011239495798,0,absolute_error,best,16,6,1,0.001,0
10.9017121848739,0,absolute_error,best,24,4,2,0.001,0.001
10.9035714285714,0,absolute_error,best,24,4,1,0,0.01
10.905756302521,0,absolute_error,best,32,2,1,0,0.01
10.9064915966387,0,absolute_error,best,16,4,4,0.001,0
10.9167331932773,1,absolute_error,best,24,6,1,0.001,0.001
10.9209558823529,1,absolute_error,best,16,6,2,0,0.001
10.9210504201681,0,absolute_error,best,16,4,2,0.001,0.001
10.9220483193277,1,absolute_error,best,48,4,2,0.001,0.01
10.9226260504202,0,absolute_error,best,16,2,2,0.001,0
10.9244537815126,0,absolute_error,best,16,6,1,0,0.01
10.9258823529412,1,absolute_error,best,24,4,2,0,0.01
10.9296848739496,1,absolute_error,best,16,2,1,0.001,0.01
10.9304726890756,0,absolute_error,best,24,2,4,0,0
10.9361029411765,1,absolute_error,best,32,4,1,0,0.01
10.9426050420168,1,absolute_error,best,24,6,2,0,0.001
10.9456407563025,1,absolute_error,best,16,6,1,0.001,0.01
10.9482037815126,0,absolute_error,best,48,4,1,0,0.001
10.9499054621849,0,absolute_error,best,24,2,4,0.001,0
10.9503676470588,0,absolute_error,best,48,2,1,0,0.01
10.9659243697479,0,absolute_error,best,16,2,1,0,0.01
10.967962184874,1,absolute_error,best,16,2,4,0,0
10.9703466386555,0,absolute_error,best,32,4,2,0,0.001
10.9733193277311,1,absolute_error,best,48,4,2,0,0.01
10.9744537815126,0,absolute_error,best,16,6,2,0,0
10.9840021008403,1,absolute_error,best,48,4,1,0.001,0.001
10.9852731092437,1,absolute_error,best,24,2,2,0.001,0.001
10.9858088235294,1,absolute_error,best,16,6,4,0.001,0
10.9867542016807,0,absolute_error,best,16,2,1,0.001,0
10.9918067226891,1,absolute_error,best,32,6,2,0,0.001
10.9934243697479,1,absolute_error,best,48,6,1,0.001,0.001
11.0002941176471,1,absolute_error,best,32,6,1,0.001,0.01
11.0006092436975,1,absolute_error,best,16,6,4,0,0
11.0036764705882,1,absolute_error,best,32,6,2,0,0.01
11.0050945378151,1,absolute_error,best,24,2,1,0.001,0.01
11.0054726890756,0,absolute_error,best,24,6,4,0,0
11.0070903361345,1,absolute_error,best,48,6,2,0,0.01
11.0082037815126,1,absolute_error,best,16,6,1,0.001,0.001
11.0088130252101,1,absolute_error,best,24,4,1,0.001,0.001
11.0109558823529,1,absolute_error,best,48,6,2,0,0.001
11.0113130252101,1,absolute_error,best,32,4,2,0.001,0.01
11.0145168067227,1,absolute_error,best,16,4,2,0,0.01
11.0192857142857,1,absolute_error,best,32,2,2,0.001,0.001
11.0215546218487,1,absolute_error,best,48,2,2,0.001,0.01
11.0293172268908,1,absolute_error,best,32,6,1,0.001,0.001
11.0293697478992,1,absolute_error,best,16,2,1,0,0.01
11.0304411764706,1,absolute_error,best,16,6,2,0.001,0.001
11.033518907563,1,absolute_error,best,24,2,2,0,0.001
11.0350210084034,0,absolute_error,best,32,4,4,0.001,0
11.0364285714286,1,absolute_error,best,24,4,2,0.001,0.001
11.038518907563,1,absolute_error,best,16,2,2,0,0.01
11.0443802521008,0,absolute_error,best,48,6,4,0.001,0
11.0449939573999,0,friedman_mse,best,8,6,2,0,0
11.0472163865546,0,absolute_error,best,32,6,4,0,0
11.0488235294118,1,absolute_error,best,24,4,1,0,0.01
11.0490861344538,1,absolute_error,best,48,4,1,0,0.01
11.0494117647059,1,absolute_error,best,48,6,1,0,0.01
11.0509348739496,0,absolute_error,best,16,6,1,0,0.001
11.0517857142857,1,absolute_error,best,24,6,1,0,0.01
11.0521113445378,1,absolute_error,best,16,6,1,0,0.001
11.052731092437,1,absolute_error,best,32,4,1,0.001,0.001
11.0536869747899,1,absolute_error,best,32,4,1,0,0.001
11.0540441176471,1,absolute_error,best,32,2,1,0.001,0.01
11.0583088235294,1,absolute_error,best,24,2,1,0,0.01
11.0594327731092,1,absolute_error,best,24,4,1,0,0.001
11.0612920168067,1,absolute_error,best,24,6,2,0.001,0.001
11.063337004791,0,squared_error,best,8,6,2,0.001,0.01
11.064275210084,1,absolute_error,best,24,2,1,0.001,0.001
11.0647584033613,1,absolute_error,best,16,4,1,0.001,0.01
11.0678064569698,0,friedman_mse,best,8,6,1,0.001,0
11.0703991596639,1,absolute_error,best,16,4,1,0.001,0.001
11.071743697479,1,absolute_error,best,16,2,1,0,0.001
11.0722899159664,1,absolute_error,best,24,6,1,0,0.001
11.0731559133049,0,friedman_mse,best,8,2,2,0.001,0.01
11.0737260670961,0,friedman_mse,best,8,6,1,0,0.01
11.0783928571429,1,absolute_error,best,48,4,1,0,0.001
11.0786554621849,0,absolute_error,best,24,6,2,0,0
11.080226894963,0,friedman_mse,best,32,4,1,0.01,0.001
11.0830127919963,0,squared_error,best,48,4,2,0.01,0.001
11.0833023174397,0,friedman_mse,best,48,4,4,0.01,0.001
11.0836907571424,0,squared_error,best,48,2,1,0.01,0.001
11.0840063221185,0,friedman_mse,best,16,6,1,0.01,0
11.0859322419419,0,friedman_mse,best,8,2,2,0.01,0.01
11.086029725278,0,friedman_mse,best,8,2,1,0.001,0.01
11.08615747306,0,friedman_mse,best,8,6,4,0.01,0.001
11.0866701680672,1,absolute_error,best,32,6,1,0,0.01
11.0868028443017,0,squared_error,best,48,6,2,0.01,0.001
11.0868105284164,0,friedman_mse,best,16,6,2,0.01,0.01
11.0870734797508,0,friedman_mse,best,32,4,2,0.01,0.01
11.0870802132134,0,friedman_mse,best,16,6,1,0.01,0.01
11.0871118412493,0,squared_error,best,48,4,1,0.01,0
11.0877046264403,0,friedman_mse,best,16,2,4,0.01,0
11.0877521008403,1,absolute_error,best,32,4,2,0.001,0.001
11.0877757146479,0,squared_error,best,24,2,2,0.01,0.001
11.0877941176471,1,absolute_error,best,16,4,2,0,0.001
11.0879699011082,0,friedman_mse,best,8,6,4,0.01,0.01
11.088051111188,0,friedman_mse,best,24,4,1,0.01,0.001
11.0880544105847,0,squared_error,best,32,2,4,0.01,0
11.0883193277311,1,absolute_error,best,16,6,2,0,0
11.0885504201681,1,absolute_error,best,32,4,1,0.001,0.01
11.0886052960806,0,squared_error,best,8,2,4,0.01,0
11.0887955147186,0,friedman_mse,best,32,2,1,0.01,0
11.0892890843603,0,squared_error,best,8,6,2,0.01,0.001
11.0893954950954,0,friedman_mse,best,48,4,4,0.01,0.01
11.0897055635105,0,squared_error,best,16,6,1,0.01,0.001
11.089873225685,0,squared_error,best,8,4,4,0.01,0.001
11.090175258924,0,friedman_mse,best,32,6,2,0.01,0
11.0902213927622,0,squared_error,best,48,4,2,0.01,0
11.0904554369836,0,squared_error,best,48,4,4,0.01,0.01
11.090476761754,0,squared_error,best,24,4,4,0.01,0.001
11.0905524233478,0,friedman_mse,best,8,4,2,0.01,0.001
11.0907007383466,0,friedman_mse,best,16,2,1,0.01,0.01
11.0908449883542,0,friedman_mse,best,24,4,4,0.01,0.01
11.0909636896809,0,friedman_mse,best,32,6,1,0.01,0
11.0909684916017,0,squared_error,best,32,6,2,0.01,0
11.0912401464175,0,friedman_mse,best,48,2,1,0.01,0.01
11.0914487683278,0,friedman_mse,best,24,2,4,0.01,0.001
11.0918680236041,0,squared_error,best,8,4,2,0.01,0.001
11.0920630448076,0,squared_error,best,48,2,1,0.01,0
11.0920690933809,0,friedman_mse,best,32,6,4,0.01,0.001
11.0922031854793,0,friedman_mse,best,48,4,2,0.01,0.01
11.092223834346,0,squared_error,best,8,4,1,0.001,0
11.092465957878,0,squared_error,best,16,2,2,0.01,0.001
11.0925295564122,0,friedman_mse,best,24,6,4,0.01,0.01
11.0928287433947,0,friedman_mse,best,24,4,2,0.01,0
11.0928830477909,0,squared_error,best,16,4,2,0.01,0.001
11.0931226013225,0,friedman_mse,best,24,6,1,0.01,0.001
11.0933352536912,0,friedman_mse,best,16,2,2,0.01,0.01
11.0935613441273,0,squared_error,best,24,2,4,0.01,0
11.093710480705,0,friedman_mse,best,16,2,1,0.01,0.001
11.0938282201085,0,friedman_mse,best,24,6,2,0.01,0.01
11.0939515696052,0,squared_error,best,24,6,2,0.01,0.001
11.0940612460112,0,friedman_mse,best,48,4,1,0.01,0.01
11.0942097498004,0,squared_error,best,32,4,1,0.01,0.001
11.0942190783749,0,squared_error,best,32,6,4,0.01,0
11.0943067226891,1,absolute_error,best,16,2,2,0.001,0.001
11.0943283355393,0,friedman_mse,best,16,2,2,0.01,0.001
11.0943634217876,0,squared_error,best,8,2,4,0.01,0.001
11.0943697478992,1,absolute_error,best,48,2,1,0,0.01
11.094526294629,0,squared_error,best,8,2,2,0.01,0.001
11.0946477498435,0,squared_error,best,32,6,1,0.01,0
11.0948187316977,0,friedman_mse,best,48,4,4,0.01,0
11.0950791796883,0,squared_error,best,32,4,2,0.01,0.01
11.0952273294804,0,squared_error,best,24,2,4,0.01,0.001
11.0954041293183,0,friedman_mse,best,16,4,2,0.01,0.001
11.0954330694519,0,squared_error,best,24,6,4,0.01,0.001
11.0955188579021,0,squared_error,best,24,2,1,0.01,0
11.0957064252367,0,squared_error,best,24,2,2,0.01,0
11.0957328548206,0,friedman_mse,best,8,6,1,0.01,0
11.0958090836077,0,squared_error,best,48,6,2,0.01,0
11.0959166464949,0,squared_error,best,24,2,1,0.01,0.01
11.0959536469929,0,squared_error,best,24,2,1,0.01,0.001
11.096167001775,0,squared_error,best,24,6,4,0.01,0
11.0962498906998,0,friedman_mse,best,32,2,4,0.01,0.001
11.0963131756292,0,friedman_mse,best,16,4,4,0.01,0
11.0963774417202,0,friedman_mse,best,32,2,2,0.01,0.01
11.0963840635818,0,squared_error,best,24,4,2,0.01,0.001
11.0964213650588,0,friedman_mse,best,48,6,1,0.01,0.01
11.096442480185,0,squared_error,best,8,6,2,0.01,0
11.0966274531447,0,squared_error,best,24,2,2,0.01,0.01
11.096923994939,0,squared_error,best,32,2,2,0.01,0.001
11.097087524525,0,squared_error,best,8,2,2,0,0
11.0970930516918,0,squared_error,best,16,4,4,0.01,0.01
11.0971635484706,0,squared_error,best,48,6,1,0.01,0
11.0974015109633,0,friedman_mse,best,48,6,2,0.01,0
11.0974445032809,0,friedman_mse,best,8,6,2,0.01,0
11.0977980003283,0,squared_error,best,16,2,2,0.01,0
11.0979689533249,0,friedman_mse,best,48,4,2,0.01,0
11.098028669519,0,squared_error,best,16,6,2,0.01,0
11.0980962734837,0,friedman_mse,best,16,2,1,0.01,0
11.0983410749786,0,squared_error,best,32,6,2,0.01,0.001
11.0983492090884,0,squared_error,best,48,4,1,0.01,0.01
11.0985428995383,0,friedman_mse,best,8,4,1,0.01,0.01
11.0985819327731,1,absolute_error,best,32,4,2,0,0.001
11.0986709745179,0,squared_error,best,48,2,2,0.01,0
11.0986907901365,0,squared_error,best,16,4,4,0.01,0
11.0987466490185,0,friedman_mse,best,48,4,1,0.01,0
11.0987830406552,0,squared_error,best,32,2,1,0.01,0.001
11.0988703138691,0,friedman_mse,best,48,2,2,0.01,0.01
11.0988815347812,0,squared_error,best,8,6,4,0.01,0
11.0989852658857,0,squared_error,best,8,6,1,0.01,0.001
11.099075874905,0,squared_error,best,16,4,4,0.01,0.001
11.0991809765957,0,squared_error,best,32,4,2,0.01,0
11.0993259041942,0,squared_error,best,32,2,1,0.01,0.01
11.0995087904826,0,squared_error,best,16,6,4,0.01,0.01
11.0995844744362,0,squared_error,best,16,2,1,0.01,0.001
11.0996401474532,0,squared_error,best,16,6,1,0.01,0.01
11.0996491156839,0,friedman_mse,best,8,2,2,0.01,0
11.0998082044099,0,friedman_mse,best,32,6,4,0.01,0
11.0998118674136,0,squared_error,best,32,4,4,0.01,0
11.0999219314889,0,squared_error,best,8,2,4,0.01,0.01
11.1000515330949,0,squared_error,best,48,2,1,0.01,0.01
11.1003117722282,0,squared_error,best,8,2,1,0.01,0.01
11.1006022143216,0,friedman_mse,best,24,4,1,0.01,0
11.1007311197299,0,squared_error,best,16,6,4,0.01,0
11.1008203400831,0,squared_error,best,8,2,2,0.01,0.01
11.1008283049147,0,squared_error,best,16,6,2,0.01,0.001
11.1008571091377,0,friedman_mse,best,8,2,4,0.01,0
11.100949755261,0,friedman_mse,best,32,2,2,0.01,0.001
11.1009851071906,0,friedman_mse,best,8,2,4,0.01,0.01
11.1009918778793,0,squared_error,best,16,6,1,0.01,0
11.1010602676589,0,squared_error,best,48,2,2,0.01,0.01
11.1011440233529,0,squared_error,best,16,4,2,0.01,0
11.101205757662,0,friedman_mse,best,16,4,4,0.01,0.01
11.1012454793199,0,friedman_mse,best,24,4,2,0.01,0.001
11.1012497271729,0,friedman_mse,best,24,6,2,0.01,0.001
11.1015685611069,0,squared_error,best,32,4,4,0.01,0.01
11.1015837994202,0,squared_error,best,32,2,4,0.01,0.001
11.1016889509393,0,friedman_mse,best,24,6,1,0.01,0
11.1018401076765,0,friedman_mse,best,8,4,4,0.01,0.01
11.102059907014,0,friedman_mse,best,16,4,2,0.01,0.01
11.1022139041392,0,friedman_mse,best,8,6,2,0.01,0.001
11.1023299910868,0,squared_error,best,8,2,2,0.01,0
11.1023382374584,0,squared_error,best,32,2,4,0.01,0.01
11.1023894138167,0,friedman_mse,best,32,6,2,0.01,0.001
11.1024750346035,0,friedman_mse,best,48,6,4,0.01,0.01
11.1026272916423,0,squared_error,best,32,6,4,0.01,0.001
11.1028418253411,0,squared_error,best,24,6,1,0.01,0.001
11.1029602498435,0,friedman_mse,best,16,2,4,0.01,0.01
11.1031945743425,0,friedman_mse,best,48,6,2,0.01,0.01
11.1032133587793,0,friedman_mse,best,24,4,2,0.01,0.01
11.1034252897056,0,friedman_mse,best,48,2,2,0.01,0.001
11.1034396800771,0,friedman_mse,best,48,4,2,0.01,0.001
11.1035084033613,0,absolute_error,best,32,4,1,0,0.01
11.1035269688387,0,squared_error,best,24,4,2,0.01,0
11.103529246673,0,friedman_mse,best,24,4,1,0.01,0.01
11.1035606900195,0,friedman_mse,best,16,4,1,0.01,0
11.1038198167471,0,friedman_mse,best,24,2,2,0.01,0.01
11.1038254055211,0,squared_error,best,48,4,4,0.01,0
11.103958447466,0,squared_error,best,8,6,4,0.01,0.001
11.1040731239358,0,squared_error,best,8,6,1,0.01,0
11.1041186843365,0,squared_error,best,48,4,4,0.01,0.001
11.1041453315685,0,friedman_mse,best,32,2,2,0.01,0
11.104209591703,0,squared_error,best,24,6,1,0.01,0.01
11.1042769380572,0,squared_error,best,24,6,2,0.01,0
11.1042902778236,0,squared_error,best,48,6,4,0.01,0.01
11.1045480311098,0,friedman_mse,best,32,6,1,0.01,0.01
11.1046161275792,0,friedman_mse,best,32,4,2,0.01,0
11.1046170529521,0,squared_error,best,8,4,2,0.01,0.01
11.1048179852453,0,friedman_mse,best,24,2,2,0.01,0
11.104920272314,0,squared_error,best,16,2,1,0.01,0
11.1049540011902,0,friedman_mse,best,32,6,4,0.01,0.01
11.1049709021813,0,friedman_mse,best,16,2,4,0.01,0.001
11.1049878224109,0,friedman_mse,best,16,4,1,0.01,0.01
11.1051136724623,0,squared_error,best,48,4,1,0.01,0.001
11.1051509568955,0,squared_error,best,24,4,4,0.01,0
11.1053422275999,0,squared_error,best,32,4,4,0.01,0.001
11.105353058342,0,squared_error,best,8,2,1,0.01,0.001
11.1054071055088,0,friedman_mse,best,24,6,2,0.01,0
11.1054544321318,0,friedman_mse,best,24,4,4,0.01,0
11.1055273324457,0,squared_error,best,32,4,1,0.01,0
11.1055469229742,0,friedman_mse,best,48,6,4,0.01,0.001
11.1055699398733,0,friedman_mse,best,24,2,1,0.01,0
11.1056783216876,0,friedman_mse,best,24,2,4,0.01,0.01
11.1058671011615,0,squared_error,best,24,6,2,0.01,0.01
11.1061289807974,0,friedman_mse,best,48,6,4,0.01,0
11.1063454776038,0,squared_error,best,8,4,1,0.001,0.01
11.1064042887088,0,squared_error,best,24,4,1,0.01,0.001
11.1067095993114,0,squared_error,best,48,6,1,0.01,0.001
11.1068209729817,0,squared_error,best,8,6,4,0.01,0.01
11.1069612656344,0,friedman_mse,best,32,2,1,0.01,0.001
11.1070039909674,0,friedman_mse,best,8,2,1,0.01,0.01
11.1070112086885,0,friedman_mse,best,32,4,4,0.01,0
11.1070200680015,0,friedman_mse,best,32,6,2,0.01,0.01
11.1071467725295,0,squared_error,best,16,2,4,0.01,0
11.1073262577851,0,friedman_mse,best,48,4,1,0.01,0.001
11.1074147038389,0,squared_error,best,8,4,1,0.01,0.001
11.1075362484616,0,friedman_mse,best,8,4,4,0.01,0.001
11.107940495788,0,friedman_mse,best,48,2,1,0.01,0
11.1080119016701,0,squared_error,best,24,4,1,0.01,0.01
11.108238869869,0,squared_error,best,24,4,4,0.01,0.01
11.1083718487395,1,absolute_error,best,24,2,1,0,0.001
11.1083966090025,0,friedman_mse,best,48,2,4,0.01,0.01
11.1084166554826,0,squared_error,best,48,6,4,0.01,0
11.1087506616175,0,squared_error,best,8,4,2,0.01,0
11.1088066672566,0,friedman_mse,best,16,4,1,0.01,0.001
11.1089391587147,0,friedman_mse,best,16,6,4,0.01,0.001
11.1089709156482,0,friedman_mse,best,24,2,1,0.01,0.01
11.1089771237699,0,friedman_mse,best,8,2,1,0.001,0
11.1091362606324,0,friedman_mse,best,16,6,2,0.01,0.001
11.109143532772,0,friedman_mse,best,16,6,1,0.01,0.001
11.1091594910784,0,friedman_mse,best,16,4,2,0.01,0
11.1092006877818,0,friedman_mse,best,8,6,1,0.01,0.001
11.109227127814,0,squared_error,best,8,4,2,0.001,0
11.1092469165023,0,squared_error,best,48,6,2,0.01,0.01
11.1093280475663,0,squared_error,best,16,4,1,0.01,0.01
11.1093485282317,0,friedman_mse,best,32,2,1,0.01,0.01
11.1093771165902,0,squared_error,best,32,2,1,0.01,0
11.1096103252582,0,friedman_mse,best,48,6,1,0.01,0.001
11.1097655796677,0,squared_error,best,16,4,1,0.01,0
11.1098022481813,0,squared_error,best,48,2,4,0.01,0
11.1098570008516,0,friedman_mse,best,32,2,4,0.01,0
11.1099333226759,0,friedman_mse,best,8,4,2,0.01,0.01
11.1099673184791,0,friedman_mse,best,8,6,1,0.001,0.01
11.1101526114035,0,squared_error,best,32,2,2,0.01,0
11.1102605468854,0,friedman_mse,best,32,6,1,0.01,0.001
11.1103771432811,0,squared_error,best,8,4,4,0.01,0
11.1105050290842,0,squared_error,best,48,2,2,0.01,0.001
11.1105309111501,0,squared_error,best,32,2,2,0.01,0.01
11.1106118717421,0,squared_error,best,32,6,1,0.01,0.001
11.1108716487756,0,friedman_mse,best,8,4,1,0.01,0
11.1110906481566,0,friedman_mse,best,24,2,2,0.01,0.001
11.111129911079,0,friedman_mse,best,8,2,4,0.01,0.001
11.1111833006022,0,friedman_mse,best,48,6,2,0.01,0.001
11.111329990097,0,squared_error,best,8,6,2,0.01,0.01
11.1113312828721,0,friedman_mse,best,24,6,4,0.01,0.001
11.1113395975515,0,squared_error,best,48,4,2,0.01,0.01
11.1115022472644,0,friedman_mse,best,8,6,1,0.001,0.001
11.1116397675157,0,squared_error,best,48,6,4,0.01,0.001
11.1117062941264,0,squared_error,best,16,2,4,0.01,0.001
11.1118007398856,0,friedman_mse,best,48,2,4,0.01,0
11.1120177112896,0,friedman_mse,best,16,4,4,0.01,0.001
